snapshot_id,affected_team,group,live_elo,price_after,price_before,price_change,price_change_percent,round_32_probability_after,champion_probability_after,model_version,bracket_mode,trigger_match_ids,trigger_matches,relationship_to_matches
2026-06-18T21:27:49.999381+00:00,Scotland,C,1842.112163634046,22.89,22.69,0.1999999999999993,0.8814455707360038,0.8692,0.0043,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Ivory Coast,E,1841.6886324406616,22.87,22.62,0.25,1.1052166224580018,0.9555,0.0017,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Sweden,F,1804.2553640293067,21.81,22.05,-0.240000000000002,-1.0884353741496688,0.9497,0.0012,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Croatia,L,1919.1024268895728,19.07,19.24,-0.1699999999999981,-0.883575883575874,0.7139,0.00285,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Iran,G,1872.456751220767,19.02,19.11,-0.0899999999999998,-0.4709576138147559,0.64485,0.0033,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Senegal,I,1876.0534042074933,18.15,18.34,-0.1900000000000012,-1.0359869138495164,0.602,0.0028,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Egypt,G,1805.1380654223528,17.72,18.08,-0.3599999999999994,-1.9911504424778728,0.6838,0.0014,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Ghana,L,1665.494363230632,14.16,14.32,-0.1600000000000001,-1.117318435754191,0.68125,5e-05,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Algeria,J,1843.5484552614075,13.88,13.84,0.0400000000000009,0.2890173410404691,0.4755,0.00165,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Congo DR,K,1767.0496499835244,13.69,13.54,0.1500000000000003,1.107828655834567,0.5053,0.0003,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Turkey,D,1884.3469349321424,13.42,13.19,0.2300000000000004,1.7437452615617923,0.40895,0.00185,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,New Zealand,G,1741.7914963942346,12.51,12.52,-0.0099999999999997,-0.0798722044728417,0.49825,0.00015,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Paraguay,D,1833.8981262528123,12.02,11.88,0.1399999999999988,1.1784511784511682,0.36305,0.00065,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Saudi Arabia,H,1715.6361828810457,11.74,11.78,-0.0399999999999991,-0.3395585738539826,0.47165,0.00025,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Bosnia-Herzegovina,B,1636.7761544378452,10.98,13.37,-2.389999999999999,-17.87584143605085,0.45315,0.0,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,played
2026-06-18T21:27:49.999381+00:00,Cape Verde Islands,H,1672.3271453576558,10.78,10.71,0.0699999999999985,0.6535947712418161,0.44675,5e-05,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Uzbekistan,K,1798.308751550387,10.13,10.21,-0.08,-0.7835455435847215,0.3137,0.0003,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Qatar,B,1605.9621249021352,10.0,9.87,0.1300000000000007,1.3171225937183464,0.3848,0.0,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,same_group
2026-06-18T21:27:49.999381+00:00,Panama,L,1786.09720098981,8.97,8.97,0.0,0.0,0.25385,0.00025,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,South Africa,A,1661.6458858750732,7.65,7.62,0.0300000000000002,0.393700787401578,0.16345,0.00015,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Jordan,J,1742.5670052481723,7.38,7.29,0.0899999999999998,1.234567901234566,0.16495,5e-05,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Czechia,A,1748.0321792128898,7.28,7.38,-0.0999999999999996,-1.3550135501354963,0.13455,0.0,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Iraq,I,1704.3317392397837,6.78,6.84,-0.0599999999999996,-0.8771929824561346,0.11825,0.0,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Tunisia,F,1675.2885169556612,6.16,6.17,-0.0099999999999997,-0.1620745542949722,0.09445,0.0,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Haiti,C,1681.7819849681869,6.1,6.13,-0.0300000000000002,-0.4893964110929893,0.0804,0.0,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Curaçao,E,1587.3152630007648,5.64,5.67,-0.0300000000000002,-0.5291005291005335,0.0549,0.0,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-19T00:15:47.653857+00:00,Argentina,J,2182.5309383935705,57.1,57.63,-0.5300000000000011,-0.9196598993579752,0.99775,0.26165,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,England,L,2100.370862567692,49.98,50.27,-0.2900000000000062,-0.5768848219614208,0.99595,0.1184,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,France,I,2122.9471507593057,48.69,48.72,-0.0300000000000011,-0.0615763546798052,0.9926,0.0963,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Spain,H,2166.0489264124826,47.42,46.96,0.4600000000000008,0.9795570698466798,0.94765,0.15815,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Colombia,K,2058.753513707755,42.79,43.25,-0.4600000000000008,-1.0635838150289036,0.98955,0.0591,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Brazil,C,2035.330946234145,35.0,35.17,-0.1700000000000017,-0.483366505544503,0.9398,0.03395,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Norway,I,1959.593240178951,34.74,34.61,0.1300000000000025,0.3756139843975803,0.9726,0.0217,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Australia,D,1945.308112738874,34.22,33.6,0.6199999999999974,1.845238095238088,0.9691,0.0203,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Mexico,A,1951.7678590630444,32.6,33.96,-1.3599999999999994,-4.004711425206123,0.9857,0.02585,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Germany,E,1999.7408113603765,31.0,30.92,0.0799999999999983,0.2587322121604084,0.9956,0.01385,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,United States,D,1877.7224942115647,30.97,30.58,0.3900000000000005,1.2753433616742988,0.9609,0.0119,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Portugal,K,2000.6553426364032,30.67,30.9,-0.2299999999999968,-0.744336569579278,0.8212,0.0248,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Switzerland,B,1929.1250369168067,30.61,30.33,0.2800000000000011,0.9231783712495916,1.0,0.01045,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,same_group
2026-06-19T00:15:47.653857+00:00,Netherlands,F,1994.8189759531413,30.38,30.55,-0.1700000000000017,-0.5564648117839663,0.9158,0.018,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Canada,B,1876.2413715311868,30.37,26.31,4.060000000000002,15.431394906879524,1.0,0.0091,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,played
2026-06-19T00:15:47.653857+00:00,Japan,F,1976.9457966045584,30.31,30.07,0.2399999999999984,0.7981376787495791,0.90285,0.0201,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Morocco,C,1978.3945421301296,29.87,29.58,0.2900000000000027,0.9803921568627544,0.8996,0.0178,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Belgium,G,1917.9592595919628,27.31,26.8,0.509999999999998,1.9029850746268584,0.8225,0.0153,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,South Korea,A,1891.8396569532424,27.12,28.23,-1.1099999999999994,-3.931987247608925,0.9698,0.0085,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Austria,J,1899.1494781075417,26.11,26.06,0.0500000000000007,0.1918649270913304,0.9499,0.00765,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Ecuador,E,1948.2965124260768,26.08,26.19,-0.1100000000000029,-0.4200076365024932,0.8326,0.0112,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Uruguay,H,1938.03954351165,23.64,23.53,0.1099999999999994,0.4674883127921778,0.7816,0.01505,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Ivory Coast,E,1841.6886324406616,23.25,22.87,0.379999999999999,1.6615653694796633,0.9566,0.00175,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Scotland,C,1842.112163634046,22.92,22.89,0.0300000000000011,0.1310615989515121,0.87285,0.0036,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Sweden,F,1804.2553640293067,21.63,21.81,-0.1799999999999997,-0.825309491059146,0.95255,0.001,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Croatia,L,1919.1024268895728,19.13,19.07,0.0599999999999987,0.3146303093864642,0.70925,0.00265,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Iran,G,1872.456751220767,18.76,19.02,-0.259999999999998,-1.3669821240799054,0.6447,0.0025,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Senegal,I,1876.0534042074933,17.99,18.15,-0.1600000000000001,-0.8815426997245187,0.60165,0.00335,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Egypt,G,1805.1380654223528,17.63,17.72,-0.0899999999999998,-0.5079006772009022,0.68595,0.00095,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Ghana,L,1665.494363230632,14.25,14.16,0.0899999999999998,0.635593220338982,0.68865,0.0001,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Algeria,J,1843.5484552614075,13.76,13.88,-0.120000000000001,-0.8645533141210446,0.47345,0.00115,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Congo DR,K,1767.0496499835244,13.75,13.69,0.0600000000000005,0.4382761139517933,0.5052,0.0006,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Turkey,D,1884.3469349321424,13.4,13.42,-0.0199999999999995,-0.149031296572277,0.4088,0.00115,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,New Zealand,G,1741.7914963942346,12.47,12.51,-0.0399999999999991,-0.3197442046362841,0.49405,0.00015,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Paraguay,D,1833.8981262528123,11.89,12.02,-0.129999999999999,-1.0815307820299418,0.3539,0.0009,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Saudi Arabia,H,1715.6361828810457,11.72,11.74,-0.0199999999999995,-0.1703577512776795,0.4685,0.00035,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Bosnia-Herzegovina,B,1636.7761544378452,11.13,10.98,0.1500000000000003,1.3661202185792385,0.46665,5e-05,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,same_group
2026-06-19T00:15:47.653857+00:00,Cape Verde Islands,H,1672.3271453576558,10.79,10.78,0.0099999999999997,0.0927643784786622,0.45185,0.0001,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Uzbekistan,K,1798.308751550387,10.23,10.13,0.0999999999999996,0.9871668311944682,0.313,0.00025,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Panama,L,1786.09720098981,8.88,8.97,-0.0899999999999998,-1.0033444816053496,0.24925,0.00015,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Qatar,B,1588.3128066022284,8.03,10.0,-1.9700000000000009,-19.700000000000006,0.2584,0.0,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,played
2026-06-19T00:15:47.653857+00:00,South Africa,A,1661.6458858750732,7.41,7.65,-0.2400000000000002,-3.137254901960787,0.16505,5e-05,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Jordan,J,1742.5670052481723,7.25,7.38,-0.1299999999999999,-1.7615176151761502,0.15715,0.0,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Czechia,A,1748.0321792128898,7.03,7.28,-0.25,-3.434065934065934,0.1274,5e-05,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Iraq,I,1704.3317392397837,6.75,6.78,-0.0300000000000002,-0.4424778761061983,0.1212,0.0,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Tunisia,F,1675.2885169556612,6.17,6.16,0.0099999999999997,0.1623376623376588,0.09195,0.0,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Haiti,C,1681.7819849681869,6.15,6.1,0.0500000000000007,0.8196721311475527,0.08265,5e-05,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Curaçao,E,1587.3152630007648,5.66,5.64,0.0200000000000004,0.3546099290780224,0.0563,0.0,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
